日期,成交时间,证券代码,证券名称,买卖方向,成交价格,成交数量,成交金额
20240105,10:30:00,301218,华是科技,买入,30.9827,12800,396578
20240110,,301314,科瑞思,卖出,41,-6200,254200
20240110,10:30:00,300966,共同药业,买入,23.3298,10200,237964
20240110,10:30:00,300966,共同药业,买入,23.29,10200,237558
20240111,10:30:00,001217,华尔泰,买入,15.95,24200,385990
20240111,10:30:00,831304,迪尔化工,买入,8.85,6461,57179.85
20240111,,300966,共同药业,卖出,22.2743,-6800,151465
20240111,,300966,共同药业,卖出,22.3025,-6800,151657
20240111,,300966,共同药业,卖出,22.32,-6800,151776
20240111,,603099,长白山,卖出,29.1807,-8300,242200
20240112,10:30:00,002952,亚世光电,买入,36.83,6700,246761
20240112,,831304,迪尔化工,卖出,8.12,-3230,26227.6
20240112,,831304,迪尔化工,卖出,8.12,-3231,26235.72
20240112,,001217,华尔泰,卖出,17.69,-24200,428098
20240115,10:30:00,603214,爱婴室,买入,17.5053,18600,325598
20240115,,002952,亚世光电,卖出,34.71,-6700,232557
20240116,10:30:00,002762,金发拉比,买入,9.47,43000,407210
20240116,,603214,爱婴室,卖出,16.82,-18600,312852
20240117,10:30:00,301012,扬电科技,买入,24.26,17800,431828
20240117,10:30:00,603530,神马电力,买入,20.42,20100,410442
20240117,10:30:00,301004,嘉益股份,买入,69.15,4400,304260
20240117,10:30:00,301004,嘉益股份,买入,69.2969,1600,110875
20240117,10:30:00,603530,神马电力,买入,20.46,1000,20460
20240117,,002762,金发拉比,卖出,9.58,-8000,76640
20240117,,002762,金发拉比,卖出,9.49,-35000,332150
20240118,,301012,扬电科技,卖出,22.58,-400,9032
20240118,,603530,神马电力,卖出,19.14,-1000,19140
20240118,,603530,神马电力,卖出,19.14,-1100,21054
20240118,,301004,嘉益股份,卖出,67.5,-400,27000
20240118,,301012,扬电科技,卖出,22.47,-4300,96621
20240118,,301004,嘉益股份,卖出,67.99,-1900,129181
20240118,,301004,嘉益股份,卖出,67.2919,-3700,248980
20240118,,301012,扬电科技,卖出,22.39,-13100,293309
20240118,,603530,神马电力,卖出,18.98,-19000,360620
20240119,10:30:00,001217,华尔泰,买入,16.84,21100,355324
20240119,10:30:00,301218,华是科技,买入,31.02,6700,207834
20240119,,301218,华是科技,卖出,29.69,-3100,92039
20240119,,301218,华是科技,卖出,29.8109,-3200,95395
20240119,,301218,华是科技,卖出,29.7846,-6500,193600
20240122,,301218,华是科技,卖出,29.02,-6700,194434
20240123,10:30:00,001217,华尔泰,买入,13.64,21000,286440
20240123,,001217,华尔泰,卖出,16.27,-2000,32540
20240124,10:30:00,000554,泰山石油,买入,5.9763,54200,323916
20240124,,001217,华尔泰,卖出,15.01,-40100,601901
20240125,10:30:00,000798,中水渔业,买入,9.04,32600,294704
20240125,,000554,泰山石油,卖出,5.92,-120800,715136
20240126,10:30:00,002791,坚朗五金,买入,39.93,7500,299475
20240126,10:30:00,603860,中公高科,买入,33.5718,8300,278646
20240126,,000798,中水渔业,卖出,8.9,-32600,290140
20240129,10:30:00,601186,中国铁建,买入,8.83,31500,278145
20240129,10:30:00,601186,中国铁建,买入,8.76,29300,256668
20240129,10:30:00,688648,中邮科技,买入,29.9619,8556,256353.71
20240129,,603860,中公高科,卖出,31.3725,-8300,260392
20240129,,002791,坚朗五金,卖出,38.5,-7500,288750
20240130,10:30:00,600679,上海凤凰,买入,12.33,20900,257697
20240130,10:30:00,600679,上海凤凰,买入,12.33,18700,230571
20240130,,600679,上海凤凰,卖出,13.69,-8300,113627
20240130,,688648,中邮科技,卖出,27.0218,-8556,231198.12
20240130,,600679,上海凤凰,卖出,14.1117,-19800,279412
20240130,,000151,中成股份,卖出,13.48,-31200,420576
20240130,,601186,中国铁建,卖出,8.93,-60800,542944
20240131,10:30:00,603860,中公高科,买入,32.59,1200,39108
20240201,,603860,中公高科,卖出,31,-1200,37200
20240202,10:30:00,001217,华尔泰,买入,10.5983,33900,359281
20240202,10:30:00,600679,上海凤凰,买入,9.22,38200,352204
20240202,,600679,上海凤凰,卖出,9.39,-39600,371844
20240205,,001217,华尔泰,卖出,9,-33900,305100
20240205,,600679,上海凤凰,卖出,8.49,-38200,324318
20240206,10:30:00,600560,金自天正,买入,13.52,18100,244712
20240206,10:30:00,600560,金自天正,买入,13.77,13800,190026
20240207,,600560,金自天正,卖出,13.2826,-15900,211194
20240207,,600560,金自天正,卖出,13.4,-16000,214400
20240219,10:30:00,300199,翰宇药业,买入,11.28,18700,210936
20240219,10:30:00,300255,常山药业,买入,9.87,10000,98700
20240220,10:30:00,300988,津荣天宇,买入,13.43,25400,341121
20240220,10:30:00,300199,翰宇药业,买入,11.41,25100,286391
20240220,10:30:00,301509,金凯生科,买入,62.99,3200,201568
20240220,10:30:00,300988,津荣天宇,买入,13.3645,8400,112262
20240220,,300255,常山药业,卖出,9.8671,-10000,98671
20240220,,300199,翰宇药业,卖出,12.3905,-18700,231703
20240221,10:30:00,603082,北自科技,买入,36.82,8000,294560
20240221,10:30:00,300578,会畅通讯,买入,13.35,22000,293700
20240221,10:30:00,300709,精研科技,买入,22.8,9700,221160
20240221,10:30:00,300709,精研科技,买入,23.259,5900,137228
20240221,10:30:00,300635,中达安,买入,9.79,9900,96921
20240221,,300988,津荣天宇,卖出,13.8012,-5700,78667
20240221,,301509,金凯生科,卖出,64.47,-3200,206304
20240221,,300199,翰宇药业,卖出,12.4931,-25100,313578
20240221,,300988,津荣天宇,卖出,13.8664,-28100,389645
20240222,10:30:00,301299,卓创资讯,买入,41.6567,9200,383242
20240222,10:30:00,300405,科隆股份,买入,4.66,75000,349500
20240222,10:30:00,301299,卓创资讯,买入,41.3178,4500,185930
20240222,,603082,北自科技,卖出,32.99,-2200,72578
20240222,,300635,中达安,卖出,9.3049,-9900,92119
20240222,,603082,北自科技,卖出,34.0052,-5800,197230
20240222,,300578,会畅通讯,卖出,14.3,-22000,314600
20240222,,300709,精研科技,卖出,24.2172,-15600,377788
20240223,10:30:00,301396,宏景科技,买入,22.3,18700,417010
20240223,,301299,卓创资讯,卖出,42.85,-2200,94270
20240223,,300405,科隆股份,卖出,5.16,-75000,387000
20240223,,301299,卓创资讯,卖出,h'c't'thctt,-11500,500020
20240226,10:30:00,301413,安培龙,买入,51,8000,408000
20240226,10:30:00,300374,中铁装配,买入,16.19,25000,404750
20240226,10:30:00,000151,中成股份,买入,10.62,36600,388692
20240226,10:30:00,600692,亚通股份,买入,5.88,56800,333984
20240226,,301396,宏景科技,卖出,22.2252,0,415611
20240227,,301413,安培龙,卖出,51.01,-4000,204040
20240227,,301413,安培龙,卖出,53.83,-4000,215320
20240227,,000151,中成股份,卖出,10.74,-36600,393084
20240227,,300374,中铁装配,卖出,16.96,-25000,424000
20240228,10:30:00,600692,亚通股份,买入,5.94,118700,705078
20240228,10:30:00,000151,中成股份,买入,10.7955,38300,413467
20240229,10:30:00,300985,致远新能,买入,31.5929,12800,404389
20240229,10:30:00,002172,澳洋健康,买入,3.36,119800,402528
20240229,,000151,中成股份,卖出,10.27,-38300,393342
20240301,10:30:00,300766,每日互动,买入,13.9895,29100,407094
20240301,10:30:00,300757,罗博特科,买入,301106,3600,353772
20240301,10:30:00,300260,新莱应材,买入,29,1468,42572
20240301,,002172,澳洋健康,卖出,3.38,-119800,404924
20240301,,300985,致远新能,卖出,31.8,-12800,407040
20240304,10:30:00,002654,万润科技,买入,11.8,47900,565220
20240304,10:30:00,002975,博杰股份,买入,34.99,10700,374393
20240304,10:30:00,002975,博杰股份,买入,34.9,1200,41880
20240304,,300260,新莱应材,卖出,27.5568,-1468,40453.4
20240304,,300757,罗博特科,卖出,112.9917,-600,67795
20240304,,300757,罗博特科,卖出,112.99,-3000,338970
20240304,,300766,每日互动,卖出,15.33,-29100,446103
20240304,,600692,亚通股份,卖出,5.97,-175500,1047735
20240305,10:30:00,300620,光库科技,买入,51.4383,14100,725280
20240305,10:30:00,605178,时空科技,买入,18.62,22200,413364
20240305,10:30:00,603798,康普顿,买入,9.43,22100,208403
20240305,,002975,博杰股份,卖出,34.93,-11900,415667
20240305,,002654,万润科技,卖出,11.96,-47900,572884
20240306,10:30:00,002975,博杰股份,买入,35.52,13000,461760
20240306,10:30:00,603721,中广天择,买入,30.2,9800,295960
20240306,10:30:00,603721,中广天择,买入,31.15,5700,177555
20240306,,605178,时空科技,卖出,18.074,-2000,36148
20240306,,605178,时空科技,卖出,18.0235,-8900,160409
20240306,,603798,康普顿,卖出,9.14,-22100,201994
20240306,,605178,时空科技,卖出,18.13,-11300,204869
20240306,,300620,光库科技,卖出,50,-14100,705000
20240307,10:30:00,301117,佳缘科技,买入,37.4389,12000,449267
20240307,10:30:00,688048,长光华芯,买入,45.2497,9233,417790.46
20240307,10:30:00,300374,中铁装配,买入,16.7418,17100,286285
20240307,10:30:00,300374,中铁装配,买入,16.75,2100,35175
20240307,,603721,中广天择,卖出,29.59,-1100,32549
20240307,,603721,中广天择,卖出,28.0278,-14400,403601
20240307,,002975,博杰股份,卖出,38.6,-13000,501800
20240308,10:30:00,301517,陕西华达,买入,50.45,9000,454050
20240308,10:30:00,002975,博杰股份,买入,36.31,12500,453875
20240308,10:30:00,688626,翔宇医疗,买入,42.8,8377,358535.6
20240308,10:30:00,688626,翔宇医疗,买入,41.7746,4886,204110.53
20240308,10:30:00,301517,陕西华达,买入,50.5282,2200,111162
20240308,,301117,佳缘科技,卖出,35.9,-1000,35900
20240308,,688048,长光华芯,卖出,45.14,-1332,60126.48
20240308,,301117,佳缘科技,卖出,36.561,-5000,182805
20240308,,301117,佳缘科技,卖出,35.8118,-6000,214871
20240308,,300374,中铁装配,卖出,15.5879,-19200,299288
20240308,,688048,长光华芯,卖出,45.1234,-7901,356520
20240311,10:30:00,301162,国能日新,买入,53.05,9600,509280
20240311,10:30:00,000411,英特集团,买入,11.5,5100,58650
20240311,,002975,博杰股份,卖出,39.1,-2800,109480
20240311,,301517,陕西华达,卖出,50.5934,-3500,177077
20240311,,301517,陕西华达,卖出,50.2,-3700,185740
20240311,,301517,陕西华达,卖出,50.3,-4000,201200
20240311,,002975,博杰股份,卖出,39.1915,-9700,380158
20240311,,688626,翔宇医疗,卖出,42.8985,-13263,568963.03
20240312,10:30:00,301517,陕西华达,买入,51.39,10000,513900
20240312,10:30:00,002975,博杰股份,买入,39.2,9700,380240
20240312,10:30:00,605298,必得科技,买入,14.6767,20000,293533
20240312,10:30:00,002975,博杰股份,买入,39.65,3900,154635
20240312,10:30:00,605298,必得科技,买入,14.6,9900,144540
20240312,10:30:00,002975,博杰股份,买入,39.2592,3600,141333
20240312,,301162,国能日新,卖出,52.16,-1000,52160
20240312,,000411,英特集团,卖出,10.811,-5100,55136
20240312,,301162,国能日新,卖出,52.05,-3800,197790
20240312,,301162,国能日新,卖出,52.05,-4800,249840
20240313,10:30:00,603283,赛腾股份,买入,87.9977,4000,351991
20240313,10:30:00,603283,赛腾股份,买入,88.1,3300,290730
20240313,10:30:00,688627,精智达,买入,75.3491,3818,287683
20240313,,605298,必得科技,卖出,14.98,-29900,447902
20240313,,301517,陕西华达,卖出,51.6895,-10000,516895
20240313,,002975,博杰股份,卖出,39.9952,-17200,687918
20240314,10:30:00,002975,博杰股份,买入,39.2,17500,686000
20240314,10:30:00,301230,泓博医药,买入,39.2338,9600,376644
20240314,10:30:00,301230,泓博医药,买入,38.4742,7300,280862
20240314,,603283,赛腾股份,卖出,85.37,-2200,187814
20240314,,688627,精智达,卖出,73.2205,-3818,279555.96
20240314,,603283,赛腾股份,卖出,85.1931,-5100,434485
20240315,10:30:00,688070,纵横股份,买入,35.9293,7088,254666.75
20240315,10:30:00,688070,纵横股份,买入,36.6,3911,143142.6
20240315,10:30:00,688070,纵横股份,买入,36.4878,3362,122671.9
20240315,10:30:00,688070,纵横股份,买入,35.54,3113,110636.02
20240315,,301230,泓博医药,卖出,39.16,-200,7832
20240315,,002975,博杰股份,卖出,39.64,-2400,95136
20240315,,002975,博杰股份,卖出,39.35,-3500,137725
20240315,,301230,泓博医药,卖出,39.0902,-8200,320540
20240315,,301230,泓博医药,卖出,38.96,-8500,331160
20240315,,002975,博杰股份,卖出,40.0147,-11600,464171
20240318,10:30:00,300044,赛为智能,买入,5.96,72500,432100
20240318,10:30:00,688070,纵横股份,买入,39.45,8195,323292.75
20240318,10:30:00,002253,川大智胜,买入,12.669,19100,241977
20240319,10:30:00,301313,凡拓数创,买入,29.2,21500,627800
20240319,10:30:00,301125,腾亚精工,买入,15.8368,25800,408590
20240319,10:30:00,301125,腾亚精工,买入,15.81,6900,109089
20240319,10:30:00,301125,腾亚精工,买入,15.82,6400,101248
20240319,,688070,纵横股份,卖出,51.97,-110,5716.7
20240319,,002253,川大智胜,卖出,13,-19100,248300
20240319,,300044,赛为智能,卖出,5.94,-72500,430650
20240319,,688070,纵横股份,卖出,47.29,-12834,606919.86
20240319,,688070,纵横股份,卖出,51.78,-12725,658900.5
20240320,10:30:00,000628,高新发展,买入,87.01,8000,696080
20240320,10:30:00,688070,纵横股份,买入,47.01,14742,693021.42
20240320,10:30:00,688070,纵横股份,买入,47.5,2312,109820
20240320,,301125,腾亚精工,卖出,15.64,-8500,132940
20240320,,301125,腾亚精工,卖出,15.6073,-9700,151391
20240320,,301313,凡拓数创,卖出,30.15,-5300,159795
20240320,,301125,腾亚精工,卖出,15.6036,-20900,326116
20240320,,301313,凡拓数创,卖出,30.09,-16200,487458
20240321,10:30:00,301486,致尚科技,买入,44.3015,10400,460736
20240321,10:30:00,600580,卧龙电驱,买入,17.82,17600,313632
20240321,10:30:00,600580,卧龙电驱,买入,17.7487,15400,273330
20240321,10:30:00,600580,卧龙电驱,买入,17.8,15000,267000
20240321,,688070,纵横股份,卖出,59.63,-592,35300.96
20240321,,688070,纵横股份,卖出,59.74,-1920,114700.8
20240321,,688070,纵横股份,卖出,60.49,-2389,144510.61
20240321,,688070,纵横股份,卖出,60.0537,-9692,582040.5
20240321,,000628,高新发展,卖出,88.5,-8000,708000
20240322,10:30:00,688070,纵横股份,买入,55.11,5801,319693.11
20240322,10:30:00,688070,纵横股份,买入,53.18,5968,317378.24
20240322,,688070,纵横股份,卖出,55.77,-2461,137249.97
20240322,,301486,致尚科技,卖出,47.2985,-10400,491904
20240322,,600580,卧龙电驱,卖出,17.6,-48000,844800
20240325,10:30:00,688070,纵横股份,买入,49.532,12333,610878.12
20240325,10:30:00,601137,博威合金,买入,20,26600,532000
20240325,,688070,纵横股份,卖出,55.9837,-11769,658872.62
20240326,10:30:00,603598,引力传媒,买入,19.4828,50100,976089
20240326,10:30:00,300242,佳云科技,买入,3.49,150000,523500
20240326,10:30:00,300242,佳云科技,买入,3.55,100000,355000
20240326,,688070,纵横股份,卖出,51.3,-791,40578.3
20240326,,688070,纵横股份,卖出,51.5864,-1970,101625.13
20240326,,688070,纵横股份,卖出,51.19,-2923,149628.37
20240326,,688070,纵横股份,卖出,51.3,-6649,341093.7
20240326,,601137,博威合金,卖出,19.5975,-26600,521293
20240327,10:30:00,002103,广博股份,买入,7.2,131000,943200
20240327,,300242,佳云科技,卖出,3.64,-8200,29848
20240327,,300242,佳云科技,卖出,3.55,-46700,165785
20240327,,300242,佳云科技,卖出,3.63,-49500,179685
20240327,,300242,佳云科技,卖出,3.68,-52000,191360
20240327,,300242,佳云科技,卖出,3.52,-93600,329472
20240327,,603598,引力传媒,卖出,19.3408,-50100,968972
20240328,10:30:00,002565,顺灏股份,买入,3.16,149300,471788
20240328,,002103,广博股份,卖出,7.38,-131000,966780
20240329,10:30:00,300697,电工合金,买入,12.1,50000,605000
20240329,10:30:00,301307,美利信,买入,30.38,18600,565068
20240329,10:30:00,605319,无锡振华,买入,24.09,19800,476982
20240329,10:30:00,688070,纵横股份,买入,51.59,3038,156730.42
20240329,10:30:00,688070,纵横股份,买入,50.5893,2264,114534.2
20240329,,002565,顺灏股份,卖出,3.05,-149300,455365
20240401,10:30:00,301141,中科磁业,买入,48.71,16000,779360
20240401,10:30:00,688070,纵横股份,买入,51.11,10415,532310.65
20240401,10:30:00,688070,纵横股份,买入,48.36,10383,502121.88
20240401,10:30:00,688070,纵横股份,买入,50.6,8122,410973.2
20240401,10:30:00,688070,纵横股份,买入,49.0959,8370,410932.98
20240401,,605319,无锡振华,卖出,24.17,-100,2417
20240401,,605319,无锡振华,卖出,24.1,-3700,89170
20240401,,300697,电工合金,卖出,12.17,-9000,109530
20240401,,605319,无锡振华,卖出,24.08,-4800,115584
20240401,,688070,纵横股份,卖出,48.88,-3231,157931.28
20240401,,300697,电工合金,卖出,12.11,-16000,193760
20240401,,605319,无锡振华,卖出,24.08,-11200,269696
20240401,,300697,电工合金,卖出,12.112,-25000,302800
20240401,,301307,美利信,卖出,29.09,-18600,541074
20240402,10:30:00,300890,翔丰华,买入,42.47,15700,666779
20240402,10:30:00,688070,纵横股份,买入,46.1941,13881,641220.83
20240402,10:30:00,300890,翔丰华,买入,42.47,5200,220844
20240402,,688070,纵横股份,卖出,49.15,-760,37354
20240402,,688070,纵横股份,卖出,48.97,-798,39078.06
20240402,,688070,纵横股份,卖出,48.99,-1222,59865.78
20240402,,688070,纵横股份,卖出,50.21,-2590,130043.9
20240402,,688070,纵横股份,卖出,48.6152,-3151,153186.6
20240402,,301141,中科磁业,卖出,50.0819,-3100,155254
20240402,,301141,中科磁业,卖出,50,-3200,160000
20240402,,688070,纵横股份,卖出,50.56,-3329,168314.24
20240402,,688070,纵横股份,卖出,50.87,-3831,194882.97
20240402,,688070,纵横股份,卖出,48.7234,-4411,214918.92
20240402,,688070,纵横股份,卖出,50.72,-9429,478238.88
20240402,,301141,中科磁业,卖出,49.9078,-9700,484106
20240402,,688070,纵横股份,卖出,49.5634,-9840,487704.16
20240403,10:30:00,001696,宗申动力,买入,8.3672,100000,836715
20240403,,688070,纵横股份,卖出,49.9096,-2116,105608.78
20240403,,688070,纵横股份,卖出,49.0205,-11765,576726.57
20240403,,300890,翔丰华,卖出,43.88,-20900,917092
20240408,10:30:00,601899,紫金矿业,买入,17.3,56100,970530
20240408,10:30:00,300732,设研院,买入,7.8455,100000,784548.06
20240408,10:30:00,688070,纵横股份,买入,47.01,12936,608121.36
20240408,10:30:00,601899,紫金矿业,买入,17.3,31000,536300
20240408,10:30:00,688070,纵横股份,买入,47.08,5769,271604.52
20240408,10:30:00,688070,纵横股份,买入,46.52,349,16235.48
20240408,,001696,宗申动力,卖出,8.95,-100000,895000
20240409,10:30:00,603050,科林电气,买入,29.21,16100,470281
20240409,10:30:00,688070,纵横股份,买入,48.23,6190,298543.7
20240409,10:30:00,688070,纵横股份,买入,48.5,4630,224555
20240409,10:30:00,688070,纵横股份,买入,49.11,4350,213628.5
20240409,10:30:00,603050,科林电气,买入,29.04,5300,153912
20240409,10:30:00,603050,科林电气,买入,29.03,5200,150956
20240409,10:30:00,603050,科林电气,买入,29.08,3900,113412
20240409,10:30:00,688070,纵横股份,买入,47.5,1486,70585
20240409,,300732,设研院,卖出,7.74,-6500,50310
20240409,,300732,设研院,卖出,7.7001,-15700,120892
20240409,,300732,设研院,卖出,7.77,-33300,258741
20240409,,688070,纵横股份,卖出,50.35,-5963,300237.05
20240409,,300732,设研院,卖出,7.7095,-44500,343072
20240409,,601899,紫金矿业,卖出,17.19,-22000,378180
20240409,,601899,紫金矿业,卖出,17.18,-65100,1118418
20240410,10:30:00,002253,川大智胜,买入,11.6184,59100,686647
20240410,10:30:00,603518,锦泓集团,买入,9.6059,67100,644559
20240410,10:30:00,603518,锦泓集团,买入,9.599,66100,634493
20240410,10:30:00,688631,莱斯信息,买入,69.28,2467,170913.76
20240410,,688070,纵横股份,卖出,47.36,-128,6062.08
20240410,,688070,纵横股份,卖出,47,-1917,90099
20240410,,688070,纵横股份,卖出,46.8812,-3019,141534.34
20240410,,688070,纵横股份,卖出,48.26,-9873,476470.98
20240410,,688070,纵横股份,卖出,47.0005,-14810,696077.94
20240410,,603050,科林电气,卖出,27.0876,-30500,826171
20240411,10:30:00,301486,致尚科技,买入,43.99,16400,721436
20240411,10:30:00,300139,晓程科技,买入,14.01,51200,717312
20240411,,603518,锦泓集团,卖出,9.86,-3500,34510
20240411,,603518,锦泓集团,卖出,9.84,-8200,80688
20240411,,688631,莱斯信息,卖出,66.99,-2467,165264.33
20240411,,603518,锦泓集团,卖出,9.88,-30300,299364
20240411,,603518,锦泓集团,卖出,9.78,-45600,445968
20240411,,603518,锦泓集团,卖出,9.83,-45600,448248
20240411,,002253,川大智胜,卖出,11.58,-59100,684378
20240412,10:30:00,300690,双一科技,买入,25.039,26900,673549
20240412,10:30:00,688070,纵横股份,买入,42.5,10136,430780
20240412,10:30:00,688070,纵横股份,买入,43.9203,7878,346004.2
20240412,10:30:00,603097,江苏华辰,买入,23.07,900,20763
20240412,,301486,致尚科技,卖出,43.0017,-2300,98904
20240412,,301486,致尚科技,卖出,42.99,-4100,176259
20240412,,301486,致尚科技,卖出,43.1,-4300,185330
20240412,,301486,致尚科技,卖出,42.85,-5700,244245
20240412,,300139,晓程科技,卖出,14.97,-51200,766464
20240415,10:30:00,688070,纵横股份,买入,40.0486,14550,582707.43
20240415,10:30:00,600988,赤峰黄金,买入,19.8,27900,552420
20240415,10:30:00,300690,双一科技,买入,24.43,20500,500815
20240415,10:30:00,300139,晓程科技,买入,12.1,34900,422290
20240415,10:30:00,600988,赤峰黄金,买入,19.74,14200,280308
20240415,10:30:00,600988,赤峰黄金,买入,19.85,3300,65505
20240415,10:30:00,300139,晓程科技,买入,12.05,400,4820
20240415,,688070,纵横股份,卖出,41.54,-263,10925.02
20240415,,603097,江苏华辰,卖出,23.31,-900,20979
20240415,,688070,纵横股份,卖出,39.69,-2113,83864.97
20240415,,688070,纵横股份,卖出,39.86,-4227,168488.22
20240415,,688070,纵横股份,卖出,41,-5200,213200
20240415,,688070,纵横股份,卖出,39.9823,-6211,248330.01
20240415,,300690,双一科技,卖出,28.1836,-26900,758139
20240416,10:30:00,300690,双一科技,买入,24.95,21900,546405
20240416,10:30:00,300139,晓程科技,买入,11.2021,40000,448082
20240416,10:30:00,300139,晓程科技,买入,12.0929,28500,344648
20240416,10:30:00,300139,晓程科技,买入,12.02,4800,57696
20240416,,300690,双一科技,卖出,26,-20500,533000
20240416,,600988,赤峰黄金,卖出,18.77,-45400,852158
20240417,10:30:00,688522,纳睿雷达,买入,55.8181,12883,719104.44
20240417,10:30:00,300139,晓程科技,买入,11.2024,49500,554518
20240417,10:30:00,688522,纳睿雷达,买入,56.4848,3393,191652.85
20240417,,300139,晓程科技,卖出,11.92,-600,7152
20240417,,300139,晓程科技,卖出,11.79,-11400,134406
20240417,,688070,纵横股份,卖出,41.1874,-4850,199759
20240417,,688070,纵横股份,卖出,41.6978,-9700,404469.04
20240417,,300139,晓程科技,卖出,11.87,-38100,452247
20240417,,300139,晓程科技,卖出,11.87,-48600,576882
20240417,,300690,双一科技,卖出,27.4,-21900,600060
20240418,10:30:00,300905,宝丽迪,买入,27.0124,23000,621285
20240418,10:30:00,300139,晓程科技,买入,11.5,49700,571550
20240418,10:30:00,301388,欣灵电气,买入,24,23100,554400
20240418,,300139,晓程科技,卖出,11.89,-59400,706266
20240418,,688522,纳睿雷达,卖出,57.88,-16276,942054.88
20240419,10:30:00,002590,万安科技,买入,14.69,40000,587600
20240419,10:30:00,688015,交控科技,买入,20.0604,27610,553866.34
20240419,,300905,宝丽迪,卖出,27.2,-400,10880
20240419,,301388,欣灵电气,卖出,24.7,-3200,79040
20240419,,301388,欣灵电气,卖出,24.3738,-5200,126744
20240419,,301388,欣灵电气,卖出,23.8,-5500,130900
20240419,,301388,欣灵电气,卖出,24.3704,-9200,224208
20240419,,300905,宝丽迪,卖出,27.78,-22600,627828
20240419,,300139,晓程科技,卖出,13.6879,-49700,680290
20240422,10:30:00,688070,纵横股份,买入,45.01,12059,542775.59
20240422,10:30:00,688070,纵横股份,买入,42.4965,11307,480507.79
20240422,,688015,交控科技,卖出,18.5888,-7757,144193.36
20240422,,688015,交控科技,卖出,18.5264,-8436,156289.08
20240422,,688015,交控科技,卖出,18.7,-11417,213497.9
20240422,,002590,万安科技,卖出,14.3523,-40000,574094
20240423,10:30:00,000628,高新发展,买入,36.38,23100,840378
20240423,,688070,纵横股份,卖出,41.49,-5452,226203.48
20240423,,688070,纵横股份,卖出,42.73,-7010,299537.3
20240423,,688070,纵横股份,卖出,41.5526,-10904,453089.9
20240424,10:30:00,300430,诚益通,买入,16.02,55000,881100
20240424,10:30:00,300350,华鹏飞,买入,5.3,131300,695890
20240424,10:30:00,603017,中衡设计,买入,10.16,60500,614680
20240424,10:30:00,300430,诚益通,买入,16.21,10000,162100
20240424,,000628,高新发展,卖出,39.9948,-23100,923879
20240425,10:30:00,300900,广联航空,买入,33.4,30000,1002000
20240425,10:30:00,300696,爱乐达,买入,14.41,39700,572077
20240425,10:30:00,300900,广联航空,买入,32.2719,15400,496987
20240425,,300430,诚益通,卖出,16.94,-1000,16940
20240425,,300430,诚益通,卖出,16.86,-5800,97788
20240425,,300430,诚益通,卖出,17.5,-6500,113750
20240425,,300430,诚益通,卖出,16.74,-8100,135594
20240425,,300430,诚益通,卖出,16.74,-8100,135594
20240425,,300430,诚益通,卖出,16.9,-9400,158860
20240425,,300430,诚益通,卖出,16.8525,-9700,163469
20240425,,300430,诚益通,卖出,16.7231,-16400,274259
20240425,,300350,华鹏飞,卖出,5.48,-131300,719524
20240426,10:30:00,300520,科大国创,买入,17.99,41700,750183
20240426,10:30:00,002253,川大智胜,买入,11.8379,56100,664106
20240426,10:30:00,688070,纵横股份,买入,47.1236,10853,511431.95
20240426,10:30:00,300520,科大国创,买入,18.4785,18900,349244
20240426,10:30:00,003029,吉大正元,买入,23.91,14400,344304
20240426,10:30:00,688070,纵横股份,买入,47.18,7257,342385.26
20240426,10:30:00,688070,纵横股份,买入,44.51,6891,306718.41
20240426,10:30:00,300520,科大国创,买入,17.84,11100,198024
20240426,,300696,爱乐达,卖出,14.4019,-39700,571754
20240426,,300900,广联航空,卖出,33.2411,-22700,754572
20240426,,300900,广联航空,卖出,33.49,-22700,760223
20240426,,603017,中衡设计,卖出,15.03,-60500,909315
20240429,10:30:00,300180,华峰超纤,买入,4.2892,166800,715437
20240429,10:30:00,834415,恒拓开源,买入,8.53,52145,444796.85
20240429,10:30:00,603079,圣达生物,买入,10.8298,28800,311897
20240429,10:30:00,300180,华峰超纤,买入,4.16,62800,261248
20240429,10:30:00,603079,圣达生物,买入,10.7585,23300,250672
20240429,10:30:00,834415,恒拓开源,买入,8.53,27617,235573.01
20240429,10:30:00,603079,圣达生物,买入,10.83,21400,231762
20240429,10:30:00,834415,恒拓开源,买入,8.51,27040,230110.4
20240429,10:30:00,300180,华峰超纤,买入,4.13,44100,182133
20240429,10:30:00,603079,圣达生物,买入,10.7774,12400,133640
20240429,10:30:00,603079,圣达生物,买入,10.8,7000,75600
20240429,,688070,纵横股份,卖出,44.28,-2647,117209.16
20240429,,688070,纵横股份,卖出,44.3579,-3081,136666.54
20240429,,688070,纵横股份,卖出,44.4606,-3868,171973.73
20240429,,688070,纵横股份,卖出,44.4056,-4621,205198.46
20240429,,688070,纵横股份,卖出,44.44,-4621,205357.24
20240429,,300520,科大国创,卖出,20.7254,-10500,217617
20240429,,688070,纵横股份,卖出,44.18,-6163,272281.34
20240429,,003029,吉大正元,卖出,23.8487,-14400,343422
20240429,,300520,科大国创,卖出,20.8432,-61200,1275604
20240430,10:30:00,000555,神州信息,买入,13.6,39100,531760
20240430,10:30:00,000555,神州信息,买入,13.5994,39100,531738
20240430,10:30:00,603232,格尔软件,买入,15.93,17300,275589
20240430,10:30:00,000555,神州信息,买入,13.5717,13400,181861
20240430,,834415,恒拓开源,卖出,8.61,-13855,119291.55
